countryname,state_emp_now,occupation,public_educators,public_health_professionals,state_career,DemocracySupport,InstitutionSupport,Democracy,Education,Occupation,MiddleClass,Age,age2,Gender,Expenditures,IncDist,FreeMarket_Support,stateemployment,state_assistance,state_emp_middleclass
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,49.0,2401.0,0,311.3044,5.0,1.0,,0.0,1.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,43.0,1849.0,1,209.5652,5.0,0.0,1.0,0.0,1.0
armenia,0,,,,,0.0,0,0,1.0,,,38.0,1444.0,1,51.66667,5.0,0.0,,0.0,
armenia,1,education,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,49.0,2401.0,1,38.8,3.0,0.0,1.0,0.0,1.0
armenia,1,mining and quarrying,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.0,1225.0,1,100.8333,5.0,0.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,48.0,2304.0,1,60.66667,5.0,0.0,0.0,0.0,0.0
armenia,0,"fishing, fish farming",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,52.0,2704.0,1,144.6667,5.0,1.0,0.0,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,27.0,729.0,1,102.2222,5.0,0.0,1.0,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,33.0,1089.0,1,63.80953,1.0,0.0,,0.0,0.0
armenia,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,48.0,2304.0,1,239.0,1.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,50.0,2500.0,1,44.0,4.0,1.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,68.0,4624.0,1,254.6667,6.0,0.0,0.0,0.0,0.0
armenia,0,health and health work,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,54.0,2916.0,0,16.66667,3.0,0.0,,0.0,0.0
armenia,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,53.0,2809.0,1,51.5,5.0,0.0,0.0,0.0,0.0
armenia,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,40.0,1600.0,1,80.0,4.0,1.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,56.0,3136.0,1,175.3333,7.0,1.0,0.0,0.0,1.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,76.0,5776.0,1,146.3333,5.0,0.0,0.0,0.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,55.0,3025.0,0,438.0,5.0,1.0,1.0,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,49.0,2401.0,1,154.0,4.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,47.0,2209.0,1,157.0,4.0,1.0,1.0,0.0,1.0
armenia,0,education,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,51.0,2601.0,1,147.6,4.0,1.0,0.0,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,37.0,1369.0,1,80.43478,4.0,1.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,1.0,,,29.0,841.0,1,608.3334,7.0,1.0,,0.0,
armenia,0,,,,,0.0,0,0,0.0,,0.0,75.0,5625.0,1,68.0,5.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,57.0,3249.0,1,58.0,6.0,0.0,,0.0,1.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,45.0,2025.0,1,140.3333,5.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,75.0,5625.0,0,24.0,5.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,56.0,3136.0,0,182.0,5.0,0.0,1.0,0.0,1.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,67.0,4489.0,0,28.0,1.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,79.0,6241.0,1,35.33333,3.0,0.0,,0.0,0.0
armenia,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,0.0,1.0,0.0,49.0,2401.0,1,87.57576,5.0,1.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,51.0,2601.0,1,45.66667,3.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,75.0,5625.0,0,128.0,9.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,46.0,2116.0,1,105.6667,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,34.0,1156.0,1,118.0952,8.0,1.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,69.0,4761.0,1,185.0,7.0,1.0,1.0,0.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,51.0,2601.0,1,91.6,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,51.0,2601.0,1,164.5,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,44.0,1936.0,1,88.0,2.0,0.0,,0.0,0.0
armenia,1,"transport, communications",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,70.0,4900.0,1,55.0,1.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,42.0,1764.0,1,47.5,5.0,0.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34.0,1156.0,1,84.0,1.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,35.0,1225.0,1,98.26087,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,43.0,1849.0,1,153.6111,1.0,1.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,50.0,2500.0,1,337.2,5.0,1.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,74.0,5476.0,1,41.57895,6.0,0.0,0.0,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,73.0,5329.0,0,85.36585,5.0,0.0,,0.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43.0,1849.0,1,68.4,1.0,0.0,0.0,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,67.0,4489.0,1,44.89362,2.0,1.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,0,73.33334,5.0,1.0,0.0,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,50.0,2500.0,0,27.0,3.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,55.0,3025.0,1,35.5,5.0,0.0,0.0,0.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,50.0,2500.0,0,62.6087,5.0,0.0,,1.0,0.0
armenia,1,"electricity, gas and water supply",0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,56.0,3136.0,0,99.33334,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,44.0,1936.0,1,36.0,3.0,0.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,54.0,2916.0,1,32.33333,3.0,0.0,,0.0,0.0
armenia,1,financial intermediation,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,66.0,4356.0,0,29.0,3.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,37.0,1369.0,0,99.33334,8.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,62.0,3844.0,1,36.8,6.0,0.0,,0.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,41.0,1681.0,0,68.57143,7.0,1.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,45.0,2025.0,1,108.4,5.0,0.0,1.0,0.0,1.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,82.0,6724.0,1,24.66667,5.0,1.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.0,3249.0,0,61.33333,7.0,0.0,,0.0,0.0
armenia,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,47.0,2209.0,0,24.66667,6.0,1.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,52.0,2704.0,1,65.66666,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,60.0,3600.0,1,131.3333,5.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32.0,1024.0,0,38.57143,8.0,0.0,,0.0,0.0
armenia,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,52.0,2704.0,0,69.16666,5.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,41.0,1681.0,0,69.5,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,1.0,,,55.0,3025.0,1,56.07143,7.0,0.0,,0.0,
armenia,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,67.0,4489.0,0,44.61539,5.0,1.0,,0.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,69.0,4761.0,0,27.6,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,91.0,8281.0,1,39.0,3.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,48.0,2304.0,1,83.0,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,36.0,1296.0,1,18.57143,2.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,67.0,4489.0,1,539.5,10.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,75.0,5625.0,1,17.33333,3.0,0.0,,0.0,0.0
armenia,0,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45.0,2025.0,1,27.6,4.0,0.0,0.0,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,79.0,6241.0,0,108.6667,6.0,0.0,,0.0,0.0
armenia,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,29.0,841.0,0,128.0,6.0,0.0,0.0,0.0,0.0
armenia,1,"electricity, gas and water supply",0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,57.0,3249.0,1,65.2,6.0,0.0,,0.0,0.0
armenia,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,29.0,841.0,0,124.4,5.0,0.0,0.0,1.0,0.0
armenia,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,26.0,676.0,0,78.0,5.0,0.0,0.0,0.0,0.0
armenia,0,education,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,59.0,3481.0,0,90.0,1.0,0.0,1.0,0.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,1,83.6,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,49.0,2401.0,0,52.2,5.0,0.0,,1.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,83.0,6889.0,0,58.0,5.0,0.0,,0.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,44.0,1936.0,0,64.41177,5.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,85.0,7225.0,0,38.66667,4.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,53.0,2809.0,1,20.0,2.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,1.0,,,51.0,2601.0,1,67.71429,5.0,0.0,,1.0,
armenia,0,,,,,0.0,0,0,0.0,,0.0,35.0,1225.0,1,49.16666,6.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,61.0,3721.0,1,34.5,3.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,67.0,4489.0,0,88.66666,5.0,0.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,45.0,2025.0,1,99.2,6.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,73.0,5329.0,0,34.0,5.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,1,1,0.0,,0.0,38.0,1444.0,1,97.3913,6.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,1,1,0.0,,0.0,38.0,1444.0,1,97.3913,6.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,1,1,0.0,,0.0,70.0,4900.0,0,31.0,4.0,0.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,0,124.4,4.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,41.0,1681.0,1,63.92857,6.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,45.0,2025.0,1,23.66667,3.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,29.0,841.0,1,73.33333,6.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,39.0,1521.0,1,112.1739,6.0,0.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,28.0,784.0,1,110.0,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,73.0,5329.0,0,87.33334,3.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,40.0,1600.0,1,62.38095,6.0,0.0,1.0,0.0,0.0
armenia,0,,,,,1.0,0,0,1.0,,,49.0,2401.0,0,75.33334,5.0,0.0,,1.0,
armenia,0,,,,,0.0,0,0,0.0,,0.0,31.0,961.0,1,90.00001,5.0,1.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,47.0,2209.0,1,46.66667,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,40.0,1600.0,0,28.0,5.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,92.0,8464.0,1,61.2,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,80.0,6400.0,0,51.0,5.0,1.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,44.0,1936.0,1,70.0,5.0,0.0,,1.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,68.0,4624.0,0,55.0,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,42.0,1764.0,1,63.54839,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,42.0,1764.0,1,65.76923,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,38.0,1444.0,1,64.76191,5.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,43.0,1849.0,0,64.66666,4.0,1.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,47.0,2209.0,1,55.33333,6.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,92.0,8464.0,0,54.0,5.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,37.0,1369.0,0,11.66667,3.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,45.0,2025.0,0,74.13044,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,65.0,4225.0,0,56.0,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,40.0,1600.0,0,28.0,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,77.0,5929.0,0,44.0,6.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,83.0,6889.0,1,37.33333,4.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,77.0,5929.0,1,47.5,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,53.0,2809.0,1,27.87879,5.0,1.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,66.0,4356.0,0,48.5,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,78.0,6084.0,1,17.33333,3.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,81.0,6561.0,1,31.76471,3.0,1.0,,1.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,41.0,1681.0,1,39.33333,4.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,23.0,529.0,1,30.0,3.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,49.0,2401.0,1,173.913,5.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,50.0,2500.0,1,64.34782,3.0,0.0,1.0,1.0,1.0
armenia,0,,,,,0.0,0,0,1.0,,,48.0,2304.0,1,111.5152,10.0,1.0,,0.0,
armenia,0,,,,,0.0,0,0,0.0,,0.0,52.0,2704.0,1,72.68293,4.0,0.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,54.0,2916.0,1,66.4,6.0,0.0,,0.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,46.0,2116.0,1,16.73469,6.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,57.0,3249.0,0,46.11111,3.0,0.0,,0.0,0.0
armenia,1,health and health work,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,64.0,4096.0,1,29.28572,5.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,47.0,2209.0,1,36.52174,5.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,1,1,0.0,,0.0,78.0,6084.0,0,28.0,4.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,67.0,4489.0,1,13.87097,2.0,0.0,,1.0,0.0
armenia,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,66.0,4356.0,1,75.33334,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,39.0,1521.0,1,52.58065,7.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,66.0,4356.0,0,53.0,4.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,22.0,484.0,0,33.46154,6.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,41.0,1681.0,1,36.38889,1.0,1.0,,1.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,68.0,4624.0,1,35.33333,4.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,51.0,2601.0,1,38.66667,2.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,45.0,2025.0,1,78.8,2.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,46.0,2116.0,1,89.2,5.0,1.0,,0.0,0.0
armenia,0,,,,,1.0,1,1,0.0,,0.0,82.0,6724.0,0,61.2,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,82.0,6724.0,0,263.5,7.0,1.0,,0.0,0.0
armenia,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,47.0,2209.0,1,95.38462,5.0,0.0,1.0,1.0,1.0
armenia,0,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,47.0,2209.0,1,70.68965,5.0,1.0,0.0,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,36.0,1296.0,0,73.75,2.0,0.0,,0.0,0.0
armenia,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,56.0,3136.0,1,24.0,5.0,0.0,0.0,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,43.0,1849.0,1,13.91304,3.0,0.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,48.0,2304.0,1,14.85714,2.0,1.0,,0.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,42.0,1764.0,1,35.52632,4.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,47.0,2209.0,0,43.2,3.0,0.0,,0.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38.0,1444.0,1,50.0,5.0,0.0,,0.0,0.0
armenia,0,"electricity, gas and water supply",0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,44.0,1936.0,0,109.4445,4.0,1.0,0.0,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,35.0,1225.0,0,80.27778,5.0,0.0,,0.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,53.0,2809.0,1,58.0,3.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,43.0,1849.0,0,180.25,6.0,1.0,,0.0,0.0
armenia,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,43.0,1849.0,1,20.96774,1.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,53.0,2809.0,0,13.0,1.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,44.0,1936.0,1,83.93939,5.0,1.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,43.0,1849.0,1,14.0,5.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,48.0,2304.0,0,64.4,5.0,1.0,,0.0,1.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,76.0,5776.0,0,81.15385,5.0,1.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,34.0,1156.0,0,155.5556,6.0,1.0,,1.0,0.0
armenia,0,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,27.0,729.0,0,61.76471,5.0,1.0,0.0,1.0,0.0
armenia,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,44.0,1936.0,1,68.26087,6.0,1.0,1.0,0.0,1.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,37.0,1369.0,0,25.0,1.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,71.0,5041.0,1,60.96774,4.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,76.0,5776.0,1,17.33333,2.0,0.0,,1.0,0.0
armenia,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,36.0,1296.0,0,63.04348,4.0,1.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,23.0,529.0,1,27.87879,5.0,1.0,,1.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,65.0,4225.0,0,19.5,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,70.0,4900.0,0,19.5,3.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,1.0,,,44.0,1936.0,0,94.0,5.0,0.0,,0.0,
armenia,1,health and health work,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,72.0,5184.0,1,24.73684,5.0,0.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,71.0,5041.0,0,8.666667,4.0,0.0,,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,47.0,2209.0,1,20.8,5.0,0.0,1.0,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,38.0,1444.0,1,121.3044,4.0,1.0,,0.0,0.0
armenia,0,,,,,1.0,0,0,0.0,,0.0,43.0,1849.0,0,17.6,1.0,1.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,65.0,4225.0,1,84.04256,5.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,31.0,961.0,0,148.125,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,68.0,4624.0,1,44.0,5.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,45.0,2025.0,1,84.64286,2.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,84.0,7056.0,0,62.43903,1.0,0.0,,1.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,76.0,5776.0,0,191.1429,6.0,1.0,1.0,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,83.0,6889.0,0,27.63158,6.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,41.0,1681.0,1,117.3077,3.0,1.0,,1.0,0.0
armenia,1,education,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,54.0,2916.0,1,70.0,5.0,0.0,0.0,0.0,0.0
armenia,1,education,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,52.0,2704.0,0,10.68965,1.0,0.0,,1.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,78.0,6084.0,1,131.3333,4.0,0.0,,0.0,0.0
armenia,0,,,,,0.0,0,0,0.0,,0.0,50.0,2500.0,0,20.5,1.0,0.0,,0.0,0.0
